id,issue_id,summary,description,status,address,rating,lat,lng,url,user_id,created_at,updated_at,acknowledged_at,closed_at
77,1508441,Graffiti Removal,"This has been there for over a month. On side and back of bldg. ]
Also a ""no dumping"" sign at the creek has graffiti on it now. ",Acknowledged,"Starmount Dr Raleigh, North Carolina",1,35.823172,-78.5829397,https://seeclickfix.com/api/v2/issues/1508441,0,2015-03-02T12:01:29-05:00,2015-03-02T12:10:17-05:00,2015-03-02T12:10:17-05:00,
78,1508431,Visual Obstruction,Tree leaning,Acknowledged,"2601 Tatton Drive Raleigh, NC 27608, USA",2,35.80569077,-78.65976715,https://seeclickfix.com/api/v2/issues/1508431,53954,2015-03-02T11:58:03-05:00,2015-03-03T08:00:03-05:00,2015-03-02T12:00:34-05:00,
79,1508426,Traffic Signal Light Out,Left turn signal light doesn't function but occasionally when turning from Raleigh Blvd (east) onto Brentwood Rd (north),Acknowledged,"2699 Brentwood Road Raleigh, North Carolina",1,35.81204213,-78.59395866,https://seeclickfix.com/api/v2/issues/1508426,0,2015-03-02T11:56:22-05:00,2015-03-02T12:00:33-05:00,2015-03-02T12:00:33-05:00,
80,1507760,Sign Down,Broke median sign in front of 2600 Hillsborough st.,Acknowledged,"2604 Hillsborough Street Raleigh, NC 27607, USA",2,35.78827667,-78.67015076,https://seeclickfix.com/api/v2/issues/1507760,389379,2015-03-02T09:06:03-05:00,2015-03-02T09:10:18-05:00,2015-03-02T09:10:18-05:00,
81,1507613,Traffic Signal Light Out,LEFT RED ARROW BURNED OUT,Acknowledged,"Edwards Mill Rd/Duraleigh Rd Raleigh, North Carolina",1,35.8404836,-78.7143234,https://seeclickfix.com/api/v2/issues/1507613,0,2015-03-01T22:38:04-05:00,2015-03-01T22:40:16-05:00,2015-03-01T22:40:16-05:00,
82,1507612,Parks / Greenways,limbs obstructing sidewalk,Acknowledged,"S Raleigh Blvd/Mlk Jr Blvd Raleigh, North Carolina",2,35.770212,-78.614761,https://seeclickfix.com/api/v2/issues/1507612,0,2015-03-01T22:36:43-05:00,2015-03-02T13:44:29-05:00,2015-03-02T13:44:29-05:00,
83,1507180,Building Materials/Trash,There has been a large plastic tote of building materials and waste in the front curb area for over six months that is not removed with trash collection due to the contents. The unit is vacant and the landlord has been to the property without addressing the trash pile. ,Acknowledged,"305 Cedar Street Raleigh, North Carolina",5,35.7934895,-78.6330598,https://seeclickfix.com/api/v2/issues/1507180,0,2015-03-01T09:34:14-05:00,2015-03-02T13:46:19-05:00,2015-03-02T13:46:19-05:00,
84,1506904,Graffiti Removal,Gang graffiti on green transformer box in front of The Station,Acknowledged,"701 North Person Street Raleigh, North Carolina",4,35.78920026,-78.63442079,https://seeclickfix.com/api/v2/issues/1506904,13363,2015-02-28T16:13:37-05:00,2015-02-28T23:20:24-05:00,2015-02-28T16:20:22-05:00,
85,1506805,Semi-trucks/dump trucks - NEED SIGN,"A sign should be posted both at Falls Valley/Falls of Neuse and Coxindale/Litchford that ""No through trucks"" are allowed. We have seen so many  semi-trucks and dump trucks use our residential street to get up to 540 or down to Litchford - probably led by their gps. I'm not sure how they are getting around the round-a-bouts (they are probably going over them and damaging them). They should be taking the ""truck route"" - Litchford to Falls of Neuse, not a residential street where we have young children.",Acknowledged,"Coxindale Dr. Raleigh, North Carolina",1,35.8969074,-78.60409949,https://seeclickfix.com/api/v2/issues/1506805,0,2015-02-28T13:49:02-05:00,2015-02-28T13:50:17-05:00,2015-02-28T13:50:17-05:00,
86,1506793,Garbage not picked up,It looks like the Garbage collection missed our house. The bin has been sitting on the street for 2 days but was not emptied like others in the neighborhood.,Acknowledged,"115 Oak Chase Ln Raleigh, North Carolina",3,35.7928044,-78.6378007,https://seeclickfix.com/api/v2/issues/1506793,0,2015-02-28T13:32:59-05:00,2015-03-02T13:47:18-05:00,2015-03-02T13:47:18-05:00,
87,1506525,Street Light Out,"",Acknowledged,"Lineberry Drive Raleigh, NC 27603, USA",2,35.7510528,-78.68121323,https://seeclickfix.com/api/v2/issues/1506525,88533,2015-02-27T22:31:44-05:00,2015-02-27T22:40:15-05:00,2015-02-27T22:40:15-05:00,
88,1506159,Traffic Signal Malfuctioning,Walk signal at the corner of woodburn and Clark not working for the crossing of Clark ,Acknowledged,"Cameron Village Shopping Center 401 Woodburn Road, Raleigh, NC 27605, USA",1,35.78926086,-78.65939331,https://seeclickfix.com/api/v2/issues/1506159,73422,2015-02-27T15:02:59-05:00,2015-02-27T15:10:28-05:00,2015-02-27T15:10:28-05:00,
89,1505678,Visual Obstruction,"",Acknowledged,"4216 Pin Oak Rd Raleigh, North Carolina",1,35.806924,-78.565004,https://seeclickfix.com/api/v2/issues/1505678,0,2015-02-27T11:43:05-05:00,2015-02-27T11:50:20-05:00,2015-02-27T11:50:20-05:00,
90,1505662,After Hours / Critical Issues,"A peeping tom has been creeping around looking into bedroom windows in my apartment building. If you see him, call 911. This guy has been watching me breastfeed my son and I'm scared. ",Acknowledged,"3128 Dockside Circle Raleigh, North Carolina",2,35.8747167,-78.695745,https://seeclickfix.com/api/v2/issues/1505662,0,2015-02-27T11:32:39-05:00,2015-02-27T17:03:52-05:00,2015-02-27T17:03:52-05:00,
91,1505450,Sign Down,"Street marker missing, and stop sign up side down.",Acknowledged,"5409 Western Boulevard Raleigh, North Carolina",1,35.7861489,-78.71649495,https://seeclickfix.com/api/v2/issues/1505450,78455,2015-02-27T08:57:00-05:00,2015-02-27T09:10:16-05:00,2015-02-27T09:10:16-05:00,
92,1505014,Devil strip tree has broken branch,The tree in the devil strip in front of 10611 Friendly Neighbor has a branch which is snapped.  It is still partially attached to the tree so I am concerned it will fall and hurt someone.  ,Acknowledged,"10611 Friendly Neighbor Lane Raleigh, NC",3,35.926545,-78.5634199,https://seeclickfix.com/api/v2/issues/1505014,0,2015-02-26T20:08:06-05:00,2015-03-02T14:49:16-05:00,2015-03-02T14:49:16-05:00,2015-03-02T13:52:29-05:00
93,1504510,Trees in street,"Two trees have fallen into the street- Knaresborough Rd, blocking access to the driveway of elderly property owners",Acknowledged,"5113 Knaresborough Rd Raleigh, North Carolina",2,35.84958,-78.670941,https://seeclickfix.com/api/v2/issues/1504510,0,2015-02-26T13:25:02-05:00,2015-02-26T13:56:29-05:00,2015-02-26T13:56:28-05:00,
94,1504476,After Hours / Critical Issues,Downed tree branch blocking part of Fernwood Dr and top portion tangled with utility wire.,Acknowledged,"3721 Fernwood Dr Raleigh, North Carolina",2,35.8552569,-78.6981518,https://seeclickfix.com/api/v2/issues/1504476,0,2015-02-26T13:03:56-05:00,2015-02-26T14:01:36-05:00,2015-02-26T14:01:36-05:00,
95,1504385,Very short yellow light,"Yellow light coming from Chapanoke near Taco Bell & turning left onto Wilmington St is very, very short. It is impossible to get through the light if 1-2 cars are ahead of you. 

It used to be this way years ago & you fixed it but you put it back the other way again.

Trying to give Wilmington St priority? They have enough priority as we have to wait 2.5 min for the green light already. The whole RenPark subdivision is coming out at that light. 

Also, someone died at this intersection 2/25/04 bc of someone running a red light. You need to lengthen this yellow light to prevent future accidents.

Thank you.",Acknowledged,"Chapanoke Rd Raleigh, North Carolina",1,35.7356149,-78.6513176,https://seeclickfix.com/api/v2/issues/1504385,0,2015-02-26T12:22:41-05:00,2015-02-26T12:30:19-05:00,2015-02-26T12:30:19-05:00,
96,1504168,Visual Obstruction,The evergreen is below the lamppost and needs to be trimmed just a bit.  Just so you can see oncoming traffic from the corner versus in the middle of the street.,Acknowledged,"2801 Isabella Drive Raleigh, North Carolina",1,35.74854929,-78.68723076,https://seeclickfix.com/api/v2/issues/1504168,0,2015-02-26T09:56:10-05:00,2015-02-26T10:00:46-05:00,2015-02-26T10:00:46-05:00,
97,1503232,Street Light Out,"",Acknowledged,"9105 Reedham Oaks Court Raleigh, North Carolina",1,35.90219561,-78.64855209,https://seeclickfix.com/api/v2/issues/1503232,74506,2015-02-25T19:12:43-05:00,2015-02-25T19:20:32-05:00,2015-02-25T19:20:32-05:00,
98,1501404,Sign Down,"",Acknowledged,"151 South New Hope Road Raleigh, NC 27610, USA",1,35.77595939,-78.56041057,https://seeclickfix.com/api/v2/issues/1501404,0,2015-02-24T18:19:04-05:00,2015-02-24T18:20:23-05:00,2015-02-24T18:20:23-05:00,
99,1500909,Construction mess blocking sidewalk,"The porta potty and dumpster at the construction site at 826 E Hargett St. Are blocking the sidewalk. They have allowed mud to build up on the sidewalk which makes it impassable to pedestrians. The construction vehicles are driving over the sidewalks and neighboring driveway, causing mess beyond the construction site. ",Acknowledged,"826 E Hargett St Raleigh, North Carolina",3,35.777567,-78.62511,https://seeclickfix.com/api/v2/issues/1500909,0,2015-02-24T13:49:18-05:00,2015-02-24T13:59:47-05:00,2015-02-24T13:51:19-05:00,
100,1500358,Future Ideas,Can not turn left out of our office complex.  Round-a-bout possibility?  Slowing traffic speeds should help.  Or putting the stop light on a timer at capital towers. Currently it is only trip sensitive when a car approaches.,Acknowledged,"4814 Six Forks Road Raleigh, North Carolina",2,35.84655216,-78.6442179,https://seeclickfix.com/api/v2/issues/1500358,0,2015-02-24T09:03:04-05:00,2015-02-26T14:08:51-05:00,2015-02-26T14:08:51-05:00,
101,1499985,Street Light Out,Cycling off,Acknowledged,"3408-3412 Ribcowski Court Raleigh, NC 27616, USA",1,35.87686539,-78.51892853,https://seeclickfix.com/api/v2/issues/1499985,358449,2015-02-23T19:48:51-05:00,2015-02-23T19:50:33-05:00,2015-02-23T19:50:33-05:00,
102,1499833,Garbage / Recycling / Yard Waste,"A white Volvo 240, NC license number TTR-5626, has been parked on the street for months without appearing to have been moved.  Can someone check to see if the car is registered to someone who lives in the neighborhood?",Acknowledged,"911 Mordecai Raleigh, North Carolina",4,35.792217,-78.634653,https://seeclickfix.com/api/v2/issues/1499833,381822,2015-02-23T17:36:06-05:00,2015-02-24T10:36:47-05:00,2015-02-24T10:36:47-05:00,
103,1499193,City detour sign needs to be removed,"A large, portable city of Raleigh detour sign has been abandoned on the corner of Mordecai and Chestnut",Acknowledged,"Mordecai And Chestnut  Raleigh, NC",2,35.7964609,-78.631423,https://seeclickfix.com/api/v2/issues/1499193,381822,2015-02-23T11:50:24-05:00,2015-02-23T14:01:43-05:00,2015-02-23T12:00:32-05:00,
104,1499083,Sidewalks,"The on and off again new home construction by St. Augustine's University and the City of Raleigh on the 100 block of Heck St. How could a new property construction be left to fall apart, leaving current neighbors on the street unable to safely live, walk, park or drive on their street in front of their own residence? 

St. Augustine's and the City of Raleigh are failing to maintain the safety of the resident's that live on this block. Signs that are supposed to block traffic from entering have fallen down. Cars are getting stuck in the mass ditches tearing down property. The construction worker cranes have destroyed a tree and it sways so bad it could soon fall on the residents and their children from the wind and bad weather. The area is not secured at all, the tape to prevent pedestrians from walking has all but disappeared from the storms. I've made phone calls to St. Aug's and the city. No results yet. Come tear down this tree today before it falls down on us and send someone to complete the repair and pavement of our street and right away before a resident, child or pedestrian is killed.",Acknowledged,"100 Heck St Raleigh, North Carolina",5,35.7812747,-78.6247186,https://seeclickfix.com/api/v2/issues/1499083,0,2015-02-23T11:13:34-05:00,2015-02-27T20:44:19-05:00,2015-02-23T13:52:15-05:00,
105,1498927,Visual Obstruction,"Silver Camry continues to park in the road close to a stop sign.  When turning onto Sagehurst from Falls River Avenue, one has to make a sharp right turn to avoid hitting the car.  If one is pulling up to the stop sign, they cannot see a possible pedestrian.  Also if pulling out of Sagehurst, one will have to use the middle of the road to stop at the stop sign, thereby, not allowing another car to turn onto the street.  All these people need to do is park the car in their double garage or double driveway, or even on the other side of their driveway.  It would keep their car away from the stop sign.  This issue was posted before.  It seemed the owners complied for a while, but the car is back posing an obstruction.  It seems very unsafe and inconsiderate of them to monopolize the road so close to the stop sign when there are other options.  The picture showing the area does not have the car in it because it is copied from Google Earth.  But the car is in the spot directly over the storm drain.
",Acknowledged,"10801 Sagehurst Pl. Raleigh, North Carolina",1,35.91843644,-78.56376382,https://seeclickfix.com/api/v2/issues/1498927,0,2015-02-23T10:00:21-05:00,2015-02-23T10:10:41-05:00,2015-02-23T10:10:41-05:00,
106,1496465,Possible Water Main Break,"Water is pouring out of cover, into street, and down storm drain.",Acknowledged,"Delway & Halifax Raleigh, North Carolina",3,35.7910824,-78.638405,https://seeclickfix.com/api/v2/issues/1496465,0,2015-02-20T15:48:21-05:00,2015-02-21T00:19:48-05:00,2015-02-20T15:50:19-05:00,
107,1495954,"CAT, TTA Bus Stop Sign Down","The sign for the CAT, TTA bus stop at the corner of Hillsborough Street and Mayo St was knocked down on the sidewalk for several days. Now it's completely missing.",Acknowledged,"957-999 Hillsborough Street Raleigh, North Carolina",1,35.78158481,-78.65341083,https://seeclickfix.com/api/v2/issues/1495954,0,2015-02-20T10:11:43-05:00,2015-02-20T10:20:20-05:00,2015-02-20T10:20:20-05:00,
108,1495381,Vegetation Problem,Drooping trees/shrubs are blocking the sidewalk on the south side of Six Forks Road,Acknowledged,"870-898 East Six Forks Road Raleigh, North Carolina",1,35.81739282,-78.6173834,https://seeclickfix.com/api/v2/issues/1495381,8573,2015-02-19T15:57:31-05:00,2015-02-19T16:00:20-05:00,2015-02-19T16:00:20-05:00,
109,1494669,Visual Obstruction,"When turning left from North Hills into Six Forks, it's hard to see the median. It's so short and narrow that I find myself nearly striking it each time, especially at night and if it's raining. ",Acknowledged,"Front At North Hills Street Raleigh, NC 27609, USA",1,35.83616142,-78.64000189,https://seeclickfix.com/api/v2/issues/1494669,0,2015-02-19T09:09:10-05:00,2015-02-19T09:10:34-05:00,2015-02-19T09:10:34-05:00,
110,1494176,People are getting into Capital Plaza Hotel property- Again,I'm sure there are many vagrants living in there these days due to the cold. I can see that the front door has been broken into again . Is there running water in the building? What is the sewage & toxicity status of this property with the waste that has built up while being empty yet lived in? How many crimes are being committed on this property while the owner ignores it?,Acknowledged,"2815 Capital Boulevard Raleigh, North Carolina",3,35.8185966,-78.59831039,https://seeclickfix.com/api/v2/issues/1494176,0,2015-02-18T17:18:02-05:00,2015-02-20T05:54:27-05:00,2015-02-18T17:20:51-05:00,
